Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Singapore,SGP,..,6.17936048267688,..,..,..,..,4.07208471708388,..,..,..,4.27353050170409,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Slovak Republic,SVK,..,5.80665705570914,..,..,..,..,6.08529859406317,..,..,..,6.28671780232579,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Slovenia,SVN,..,8.4272121438988,..,..,..,..,6.82196051910906,..,..,..,7.35694422198643,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Solomon Islands,SLB,..,9.54472942939739,..,..,..,..,10.2739859068699,..,..,..,9.76886012120253,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Somalia,SOM,..,6.53282813624052,..,..,..,..,8.37885233995885,..,..,..,9.10451274150765,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,South Africa,ZAF,..,12.8702948535996,..,..,..,..,12.4227923923809,..,..,..,12.9895858197131,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,South Sudan,SSD,..,7.55568439906478,..,..,..,..,11.7486786530679,..,..,..,10.7549011322041,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Spain,ESP,..,4.47983982767242,..,..,..,..,3.4163321994382,..,..,..,3.62210162451938,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Sri Lanka,LKA,..,14.4571727553172,..,..,..,..,8.10632306882883,..,..,..,8.0110528250866,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,St. Lucia,LCA,..,10.3850922323972,..,..,..,..,9.98071955577099,..,..,..,9.96256171925254,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,St. Vincent and the Grenadines,VCT,..,6.11123536239926,..,..,..,..,7.21804603552741,..,..,..,7.79248031433544,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Sudan,SDN,..,10.0483890188926,..,..,..,..,11.4291514108543,..,..,..,10.5091032751335,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Suriname,SUR,..,13.6081263862356,..,..,..,..,10.5455387845708,..,..,..,9.57560006869921,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Sweden,SWE,..,4.43036563268548,..,..,..,..,5.15931446589109,..,..,..,5.03745873904773,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Switzerland,CHE,..,6.14506681891593,..,..,..,..,5.69679930275473,..,..,..,5.69826863764251,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Syrian Arab Republic,SYR,..,8.35785946286003,..,..,..,..,54.2298835539492,..,..,..,14.1307249248781,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Tajikistan,TJK,..,8.88590208819733,..,..,..,..,7.50945059297779,..,..,..,7.31925734409598,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Tanzania,TZA,..,6.75921485535138,..,..,..,..,10.2732586602567,..,..,..,11.2818740241766,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Thailand,THA,..,12.7900947036027,..,..,..,..,10.4220010162941,..,..,..,9.51406469826445,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Timor-Leste,TLS,..,7.57759631030976,..,..,..,..,7.04727804389556,..,..,..,6.86081927085795,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Togo,TGO,..,7.58192690679192,..,..,..,..,9.84568163442569,..,..,..,10.3170844572584,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Tonga,TON,..,7.14617829036411,..,..,..,..,5.78958381994975,..,..,..,9.51607637745389,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Trinidad and Tobago,TTO,..,7.85281764413233,..,..,..,..,10.5351976520607,..,..,..,10.3633819137224,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Tunisia,TUN,..,10.1650981755262,..,..,..,..,8.35272369351943,..,..,..,6.91074046240076,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Turkey,TUR,..,6.51435707692003,..,..,..,..,5.69183279813198,..,..,..,4.66807225367062,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Turkmenistan,TKM,..,8.25781326199971,..,..,..,..,6.47584584426391,..,..,..,5.74255152847739,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Uganda,UGA,..,6.11203684401655,..,..,..,..,11.3141554435226,..,..,..,12.7585185774618,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Ukraine,UKR,..,8.50739666915402,..,..,..,..,5.32164646274035,..,..,..,5.01101815960154,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,United Arab Emirates,ARE,..,20.8428054209341,..,..,..,..,21.3335339685728,..,..,..,15.8086878707137,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,United Kingdom,GBR,..,3.12610454400965,..,..,..,..,3.44305898990108,..,..,..,3.68614740758269,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,United States,USA,..,5.84452615114421,..,..,..,..,6.30596510151972,..,..,..,6.55296093578568,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Uruguay,URY,..,7.12039476332451,..,..,..,..,7.39740585668143,..,..,..,7.33568967755435,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Uzbekistan,UZB,..,7.11820257656199,..,..,..,..,6.65101395646464,..,..,..,6.6096658662414,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Vanuatu,VUT,..,9.29057033679073,..,..,..,..,9.68064525180099,..,..,..,9.21739293373837,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,"Venezuela, RB",VEN,..,20.3456038685971,..,..,..,..,20.6651978795375,..,..,..,19.3805487695367,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Vietnam,VNM,..,8.96491386709403,..,..,..,..,8.83691245069772,..,..,..,9.32848946693106,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,"Yemen, Rep.",YEM,..,8.76902075170303,..,..,..,..,17.8590343413109,..,..,..,19.4927104394208,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Zambia,ZMB,..,5.34289106869896,..,..,..,..,8.48786874586019,..,..,..,8.68976437239104,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Zimbabwe,ZWE,..,5.35350573977453,..,..,..,..,11.8055429375437,..,..,..,13.0944706390617,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Arab World,ARB,..,9.4578845885962,..,..,..,..,14.1986790637029,..,..,..,10.1279130506063,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Caribbean small states,CSS,..,10.17057256956,..,..,..,..,11.1252410126002,..,..,..,11.0638106796013,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Central Europe and the Baltics,CEB,..,6.48893783417789,..,..,..,..,4.54573080640817,..,..,..,4.22797666197834,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Early-demographic dividend,EAR,..,8.91770802411096,..,..,..,..,9.43529203927744,..,..,..,9.05008425154921,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,East Asia & Pacific,EAS,..,9.01820909255836,..,..,..,..,7.2483296597424,..,..,..,6.67635191769497,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,East Asia & Pacific (excluding high income),EAP,..,9.0913443698837,..,..,..,..,7.39725736612936,..,..,..,6.79897658202346,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,9.14483262187155,..,..,..,..,7.39628210282965,..,..,..,6.79887448334363,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Euro area,EMU,..,5.36160586879705,..,..,..,..,4.5648431272723,..,..,..,4.8269487404868,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Europe & Central Asia,ECS,..,7.59843856558257,..,..,..,..,5.48690049414808,..,..,..,5.11258207711933,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Europe & Central Asia (excluding high income),ECA,..,10.1723424938577,..,..,..,..,6.8627492071583,..,..,..,5.8255605720123,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,9.64708781292844,..,..,..,..,6.48994498208307,..,..,..,5.55471361054514,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,European Union,EUU,..,5.52121604093498,..,..,..,..,4.50523029570101,..,..,..,4.62456410600078,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Fragile and conflict affected situations,FCS,..,7.4643865735602,..,..,..,..,11.4459048483867,..,..,..,10.3251830345991,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Heavily indebted poor countries (HIPC),HPC,..,7.78952158947145,..,..,..,..,10.0333215791399,..,..,..,10.7452047972548,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,High income,HIC,..,6.08860869950986,..,..,..,..,5.56622099632103,..,..,..,5.63864940113627,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,IBRD only,IBD,..,9.79478301781086,..,..,..,..,8.59460756847493,..,..,..,8.12271602657137,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,IDA & IBRD total,IBT,..,9.05173557747207,..,..,..,..,8.89788446551087,..,..,..,8.45215718619451,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,IDA blend,IDB,..,6.11424097095253,..,..,..,..,7.96077806737442,..,..,..,7.87939243139129,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,IDA only,IDX,..,7.69938665119841,..,..,..,..,10.8009250833913,..,..,..,10.3363216183392,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,IDA total,IDA,..,7.16709249215822,..,..,..,..,9.76037164843059,..,..,..,9.43425565423768,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Late-demographic dividend,LTE,..,10.2813072841784,..,..,..,..,8.11660692504701,..,..,..,7.36842874502886,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Latin America & Caribbean,LCN,..,13.0644042571968,..,..,..,..,11.7387701227909,..,..,..,11.2298115566005,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Latin America & Caribbean (excluding high income),LAC,..,13.2540108210554,..,..,..,..,11.9195527732034,..,..,..,11.3880378936558,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,13.1624052108163,..,..,..,..,11.8525109416676,..,..,..,11.3431377166473,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Least developed countries: UN classification,LDC,..,7.66194660344632,..,..,..,..,9.83054763625634,..,..,..,10.2526078792974,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Low & middle income,LMY,..,9.08267117851122,..,..,..,..,8.96696408965233,..,..,..,8.51414887025088,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Low income,LIC,..,7.98406450648939,..,..,..,..,11.6124562470443,..,..,..,11.0094381865301,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Lower middle income,LMC,..,8.20342834748455,..,..,..,..,8.78618825751441,..,..,..,8.78571280452346,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Middle East & North Africa,MEA,..,10.6396115055243,..,..,..,..,14.3820313786011,..,..,..,10.107122981729,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Middle East & North Africa (excluding high income),MNA,..,10.3782166549809,..,..,..,..,14.1669806765454,..,..,..,9.48427007673926,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,10.3782166549809,..,..,..,..,14.1669806765454,..,..,..,9.48427007673927,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Middle income,MIC,..,9.23762536792445,..,..,..,..,8.64005039512028,..,..,..,8.22116541962694,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,North America,NAC,..,5.83092187972206,..,..,..,..,6.25911538895717,..,..,..,6.4552307203693,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,OECD members,OED,..,6.70625312991156,..,..,..,..,5.86010932893115,..,..,..,5.90524241356707,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Other small states,OSS,..,8.1588727003449,..,..,..,..,9.37496303019356,..,..,..,9.34703642042503,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Pacific island small states,PSS,..,8.21857508229483,..,..,..,..,7.83877661037332,..,..,..,7.66368284929194,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Post-demographic dividend,PST,..,6.15495624640793,..,..,..,..,5.34958225594813,..,..,..,5.43067066752352,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Pre-demographic dividend,PRE,..,6.92997265106412,..,..,..,..,9.83922890155858,..,..,..,9.98772449333338,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Small states,SST,..,8.47476443631495,..,..,..,..,9.58231331190782,..,..,..,9.54936535014835,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,South Asia,SAS,..,8.73734693492858,..,..,..,..,9.40751288989295,..,..,..,9.44608709172634,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,South Asia (IDA & IBRD),TSA,..,8.73734693492858,..,..,..,..,9.40751288989295,..,..,..,9.44608709172634,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Sub-Saharan Africa,SSF,..,7.53631140386183,..,..,..,..,9.50089154567068,..,..,..,10.0039380288888,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Sub-Saharan Africa (excluding high income),SSA,..,7.53707046869373,..,..,..,..,9.50656055394808,..,..,..,10.0122360733208,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,7.53631140386182,..,..,..,..,9.50089154567068,..,..,..,10.0039380288888,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Upper middle income,UMC,..,10.3935221062945,..,..,..,..,8.49269604109841,..,..,..,7.66908439448948,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,World,WLD,..,8.5481122589117,..,..,..,..,8.30325426212812,..,..,..,7.95732820725395,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 02/17/2021,,,,,,,,,,,,,,,
